,keyword,Relative_Frequency.26,Relative_Frequency
101,date,9.217722608000984e-05,0.0006896551724137
102,days,0.0002150801941866,0.0004597701149425
103,december,0.0010754009709334,0.0036781609195402
104,decent,3.072574202666994e-05,0.0002298850574712
105,decisions,0.0004608861304,0.0025287356321839
106,deposit,0.0001229029681066,0.0002298850574712
107,depositary,3.072574202666994e-05,0.0002298850574712
108,description,0.0006145148405333,0.0004597701149425
109,determines,9.217722608000984e-05,0.0002298850574712
110,development,0.0105696552571744,0.0034482758620689
111,dialogue,0.00018435445216,0.0002298850574712
112,differences,3.072574202666994e-05,0.0002298850574712
113,dissemination,3.072574202666994e-05,0.0002298850574712
114,diversification,3.072574202666994e-05,0.0018390804597701
115,document,0.0003379831622933,0.0011494252873563
116,documents,0.0007681435506667,0.0018390804597701
117,domestic,0.0001229029681066,0.0002298850574712
118,draft,9.217722608000984e-05,0.0013793103448275
119,drawing,3.072574202666994e-05,0.0002298850574712
120,economic,0.0004301603883733,0.0002298850574712
121,economy,0.00018435445216,0.0002298850574712
122,education,0.0005837890985067,0.0002298850574712
123,effectiveness,0.0001536287101333,0.0013793103448275
124,efficiency,0.0029189454925336,0.0002298850574712
125,effort,0.0003072574202666,0.0004597701149425
126,efforts,0.0009832237448534,0.0039080459770114
127,element,9.217722608000984e-05,0.0002298850574712
128,elements,0.0002458059362133,0.0013793103448275
129,emission,0.00036870890432,0.0006896551724137
130,emissions,0.0023658821360535,0.0059770114942528
131,end,0.00018435445216,0.0002298850574712
132,energy,0.0081115958950408,0.0004597701149425
133,enhance,0.00027653167824,0.0013793103448275
134,entities,0.0018128187795735,0.0025287356321839
135,environment,0.009862963190561,0.0006896551724137
136,environments,3.072574202666994e-05,0.0006896551724137
137,equity,0.0001536287101333,0.0004597701149425
138,estimate,6.145148405333988e-05,0.0002298850574712
139,evaluation,0.0006759663245867,0.0002298850574712
140,event,0.0005223376144533,0.0004597701149425
141,events,0.0014133841332268,0.0004597701149425
142,example,6.145148405333988e-05,0.0004597701149425
143,examples,3.072574202666994e-05,0.0004597701149425
144,exchange,0.00036870890432,0.0006896551724137
145,executive,0.0004608861304,0.0004597701149425
146,experience,0.0001229029681066,0.000919540229885
147,experiences,3.072574202666994e-05,0.0002298850574712
148,expert,0.00018435445216,0.0027586206896551
149,experts,0.00027653167824,0.0013793103448275
150,explanation,3.072574202666994e-05,0.0004597701149425
151,facilitate,6.145148405333988e-05,0.0016091954022988
152,facility,0.0005223376144533,0.0006896551724137
153,factors,0.0004608861304,0.0002298850574712
154,fairness,9.217722608000984e-05,0.0002298850574712
155,features,9.217722608000984e-05,0.0006896551724137
156,february,0.0002150801941866,0.0004597701149425
157,fields,0.0009524980028267,0.0002298850574712
158,finance,9.217722608000984e-05,0.004367816091954
159,financial,0.0003379831622933,0.0018390804597701
160,fisheries,6.145148405333988e-05,0.0002298850574712
161,flexibility,6.145148405333988e-05,0.0004597701149425
162,forestry,3.072574202666994e-05,0.0002298850574712
163,forests,9.217722608000984e-05,0.0004597701149425
164,format,3.072574202666994e-05,0.0004597701149425
165,forum,0.00027653167824,0.0027586206896551
166,framework,0.0019971732317335,0.0013793103448275
167,functions,0.0002150801941866,0.0020689655172413
168,fund,0.0001536287101333,0.0022988505747126
169,gas,0.0230443065200024,0.0022988505747126
170,gases,0.0001536287101333,0.0002298850574712
171,general,0.0005837890985067,0.0002298850574712
172,geography,0.0001536287101333,0.0004597701149425
173,global,0.0007066920666134,0.000919540229885
174,goal,0.0002150801941866,0.0006896551724137
175,goals,0.0004608861304,0.000919540229885
176,green,9.217722608000984e-05,0.0004597701149425
177,greenhouse,0.0015362871013334,0.0022988505747126
178,group,0.0253794629140293,0.0036781609195402
179,groups,0.00073741780864,0.000919540229885
180,growth,0.0010446752289067,0.0002298850574712
181,guidance,9.217722608000984e-05,0.008735632183908
182,guidelines,0.0003072574202666,0.0016091954022988
183,help,0.0003379831622933,0.0002298850574712
184,identification,0.0001229029681066,0.0006896551724137
185,impact,0.0023351563940269,0.0016091954022988
186,impacts,0.0007681435506667,0.0032183908045977
187,implementation,0.0015977385853868,0.0124137931034482
188,implications,6.145148405333988e-05,0.0016091954022988
189,importance,0.0004916118724267,0.0011494252873563
190,incentives,0.0002458059362133,0.0002298850574712
191,include,6.145148405333988e-05,0.000919540229885
192,increase,0.0006145148405333,0.0006896551724137
193,indicator,0.0016591900694401,0.0002298850574712
194,indicators,0.0015362871013334,0.0006896551724137
195,industry,0.0008603207767467,0.0002298850574712
196,information,0.0026116880722669,0.0188505747126436
197,informs,3.072574202666994e-05,0.0002298850574712
198,initiatives,0.0003379831622933,0.0002298850574712
199,input,3.072574202666994e-05,0.0004597701149425
200,institutions,0.00064524058256,0.0013793103448275
201,instruments,0.0001229029681066,0.0016091954022988
202,integration,3.072574202666994e-05,0.0002298850574712
203,intention,3.072574202666994e-05,0.0002298850574712
204,interaction,0.0005837890985067,0.0002298850574712
205,inventories,0.0001229029681066,0.0002298850574712
206,investments,0.0010139494868801,0.0002298850574712
207,island,0.0001229029681066,0.0002298850574712
208,issue,0.0003072574202666,0.0002298850574712
209,issues,0.0015670128433601,0.0002298850574712
210,item,3.072574202666994e-05,0.0002298850574712
211,jobs,0.00018435445216,0.0002298850574712
212,june,0.0003072574202666,0.0020689655172413
213,knowledge,0.0001229029681066,0.0011494252873563
214,lands,0.00018435445216,0.0004597701149425
215,language,3.072574202666994e-05,0.0004597701149425
216,languages,3.072574202666994e-05,0.0004597701149425
217,level,0.0006145148405333,0.0004597701149425
218,levels,0.0005223376144533,0.0016091954022988
219,line,0.0004301603883733,0.0025287356321839
220,links,3.072574202666994e-05,0.0002298850574712
221,maintenance,0.00018435445216,0.0002298850574712
222,manage,3.072574202666994e-05,0.0004597701149425
223,management,0.0079886929269341,0.0004597701149425
224,manner,9.217722608000984e-05,0.0004597701149425
225,march,0.0001229029681066,0.0002298850574712
226,matter,3.072574202666994e-05,0.0011494252873563
227,matters,0.00036870890432,0.0064367816091954
228,measures,0.0016899158114668,0.0055172413793103
229,mechanism,6.145148405333988e-05,0.0018390804597701
230,meeting,0.0002458059362133,0.0117241379310344
231,meetings,0.0004301603883733,0.0006896551724137
232,member,3.072574202666994e-05,0.000919540229885
233,members,0.0007681435506667,0.0025287356321839
234,methodologies,3.072574202666994e-05,0.0059770114942528
235,methodology,0.0002150801941866,0.0002298850574712
236,methods,0.0004301603883733,0.0004597701149425
237,minimize,6.145148405333988e-05,0.0002298850574712
238,mining,3.072574202666994e-05,0.0002298850574712
239,mitigation,0.0002150801941866,0.0045977011494252
240,mobilization,3.072574202666994e-05,0.0004597701149425
241,model,0.0002150801941866,0.0002298850574712
242,models,9.217722608000984e-05,0.0002298850574712
243,monitoring,0.0012904811651201,0.0002298850574712
244,name,6.145148405333988e-05,0.0002298850574712
245,national,0.0048546672402138,0.0006896551724137
246,nations,3.072574202666994e-05,0.0016091954022988
247,nature,0.0003072574202666,0.0004597701149425
248,need,3.072574202666994e-05,0.0004597701149425
249,needs,0.0004301603883733,0.0034482758620689
250,network,0.0006759663245867,0.0004597701149425
251,november,0.0004301603883733,0.0016091954022988
252,number,0.0022122534259202,0.0006896551724137
253,obligations,0.0002150801941866,0.0002298850574712
254,office,0.0001229029681066,0.0004597701149425
255,official,0.0001536287101333,0.0004597701149425
256,onward,3.072574202666994e-05,0.0002298850574712
257,operation,0.0013826583912001,0.0034482758620689
258,opportunities,0.0005223376144533,0.0002298850574712
259,options,9.217722608000984e-05,0.0006896551724137
260,order,0.0011061267129601,0.0013793103448275
261,organization,0.0007681435506667,0.0002298850574712
262,organizations,0.0005223376144533,0.0032183908045977
263,outcome,0.0002458059362133,0.0002298850574712
264,outcomes,3.072574202666994e-05,0.0002298850574712
265,page,0.0003072574202666,0.0004597701149425
266,panel,3.072574202666994e-05,0.0016091954022988
267,paper,3.072574202666994e-05,0.0002298850574712
268,papers,3.072574202666994e-05,0.0002298850574712
269,paragraph,3.072574202666994e-05,0.024367816091954
270,parameters,0.00018435445216,0.0002298850574712
271,paris,3.072574202666994e-05,0.0413793103448275
272,part,0.0018128187795735,0.0020689655172413
273,participation,0.0003994346463467,0.0004597701149425
274,parties,0.00036870890432,0.053103448275862
275,partner,0.00018435445216,0.0004597701149425
276,parts,6.145148405333988e-05,0.0004597701149425
277,peoples,0.0011061267129601,0.0004597701149425
278,percentage,0.0001536287101333,0.0002298850574712
279,period,0.0012290296810667,0.0006896551724137
280,periods,9.217722608000984e-05,0.0004597701149425
281,plan,0.0009832237448534,0.000919540229885
282,planning,0.0006145148405333,0.000919540229885
283,plans,0.00073741780864,0.0036781609195402
284,platform,0.0004608861304,0.0006896551724137
285,point,6.145148405333988e-05,0.0027586206896551
286,points,0.0001536287101333,0.0004597701149425
287,policies,0.00018435445216,0.0011494252873563
288,policy,0.0030725742026669,0.000919540229885
289,portal,0.00027653167824,0.0004597701149425
290,position,0.00027653167824,0.0002298850574712
291,practices,0.00082959503472,0.0020689655172413
292,preparation,0.0002150801941866,0.0011494252873563
293,prepare,3.072574202666994e-05,0.000919540229885
294,president,0.00036870890432,0.0002298850574712
295,principle,0.0002458059362133,0.0002298850574712
296,priorities,0.0003994346463467,0.0016091954022988
297,priority,0.0006759663245867,0.0002298850574712
298,procedures,0.00073741780864,0.0041379310344827
299,process,0.0011675781970134,0.0006896551724137
300,processes,0.0003994346463467,0.0006896551724137
301,products,0.0019357217476802,0.0004597701149425
302,progress,0.0002150801941866,0.0016091954022988
303,project,0.0028267682664536,0.0002298850574712
304,projections,6.145148405333988e-05,0.0004597701149425
305,projects,0.003164751428747,0.0004597701149425
306,promote,0.0001536287101333,0.0004597701149425
307,proposal,6.145148405333988e-05,0.0002298850574712
308,proposals,0.00018435445216,0.0002298850574712
309,provide,9.217722608000984e-05,0.0018390804597701
310,providers,6.145148405333988e-05,0.0004597701149425
311,provision,0.0001229029681066,0.0013793103448275
312,provisions,0.0003994346463467,0.0011494252873563
313,public,0.00036870890432,0.0002298850574712
314,purpose,0.00027653167824,0.0002298850574712
315,purposes,0.00036870890432,0.0002298850574712
316,qualifications,0.00018435445216,0.0002298850574712
317,quality,0.0007988692926934,0.0002298850574712
318,receipt,6.145148405333988e-05,0.0002298850574712
319,recognition,6.145148405333988e-05,0.0006896551724137
320,recommendations,0.0003994346463467,0.0018390804597701
321,record,0.0003379831622933,0.000919540229885
322,reduction,0.0012597554230934,0.000919540229885
323,reference,0.0006759663245867,0.0029885057471264
324,regions,0.0024273336201069,0.0002298850574712
325,registry,6.145148405333988e-05,0.013103448275862
326,relevant,6.145148405333988e-05,0.0002298850574712
327,report,0.0097093344804277,0.0032183908045977
328,reports,0.00064524058256,0.0022988505747126
329,requests,9.217722608000984e-05,0.0066666666666666
330,resilience,3.072574202666994e-05,0.0004597701149425
331,resources,0.0072820008603207,0.0059770114942528
332,respect,0.0003072574202666,0.0002298850574712
333,respond,6.145148405333988e-05,0.0002298850574712
334,response,0.0007681435506667,0.005287356321839
335,responses,6.145148405333988e-05,0.0002298850574712
336,responsibilities,3.072574202666994e-05,0.0002298850574712
337,result,0.0006145148405333,0.0002298850574712
338,results,0.0007681435506667,0.0002298850574712
339,review,0.0003379831622933,0.000919540229885
340,risk,0.0023658821360535,0.0002298850574712
341,risks,0.0015055613593068,0.0002298850574712
342,roles,3.072574202666994e-05,0.0004597701149425
343,row,3.072574202666994e-05,0.0004597701149425
344,scope,0.0002150801941866,0.000919540229885
345,section,0.0029189454925336,0.0011494252873563
346,sections,0.00027653167824,0.0002298850574712
347,sector,0.0006145148405333,0.0002298850574712
348,sector,0.0006145148405333,0.0004597701149425
349,sectors,6.145148405333988e-05,0.000919540229885
350,security,0.0002458059362133,0.0004597701149425
351,services,0.0012597554230934,0.0002298850574712
352,session,3.072574202666994e-05,0.0064367816091954
353,settlements,3.072574202666994e-05,0.0002298850574712
354,share,0.0013212069071468,0.0002298850574712
355,source,0.0003994346463467,0.0006896551724137
356,sources,0.0005223376144533,0.0011494252873563
357,special,6.145148405333988e-05,0.0006896551724137
358,specific,0.0001229029681066,0.0004597701149425
359,stakeholders,0.0010139494868801,0.0018390804597701
360,state,0.0012290296810667,0.0002298850574712
361,states,9.217722608000984e-05,0.000919540229885
362,status,0.0004301603883733,0.0004597701149425
363,steps,0.0004301603883733,0.0004597701149425
364,stock,0.0004916118724267,0.0002298850574712
365,strategies,9.217722608000984e-05,0.0018390804597701
366,strengthen,3.072574202666994e-05,0.0002298850574712
367,structure,0.0009217722608,0.0004597701149425
368,studies,0.0003072574202666,0.0006896551724137
369,submission,3.072574202666994e-05,0.0020689655172413
370,submit,3.072574202666994e-05,0.0006896551724137
371,subsidiary,0.0007988692926934,0.0068965517241379
372,support,0.0015055613593068,0.0101149425287356
373,system,0.0050697474344005,0.0002298850574712
374,systems,0.0008910465187734,0.000919540229885
375,target,0.00064524058256,0.0006896551724137
376,targets,0.0010754009709334,0.0006896551724137
377,technological,3.072574202666994e-05,0.0011494252873563
378,technology,0.0013826583912001,0.0018390804597701
379,temperature,9.217722608000984e-05,0.0002298850574712
380,term,0.00018435445216,0.0004597701149425
381,terms,0.0012290296810667,0.000919540229885
382,themes,3.072574202666994e-05,0.0004597701149425
383,time,0.0007681435506667,0.0027586206896551
384,title,3.072574202666994e-05,0.0004597701149425
385,tools,9.217722608000984e-05,0.0011494252873563
386,towards,0.0001229029681066,0.0006896551724137
387,track,9.217722608000984e-05,0.0002298850574712
388,transfer,6.145148405333988e-05,0.0004597701149425
389,transition,0.00018435445216,0.0004597701149425
390,transmission,0.0008603207767467,0.0002298850574712
391,transparency,0.0004301603883733,0.0027586206896551
392,transport,0.0003379831622933,0.0002298850574712
393,type,0.00036870890432,0.0004597701149425
394,types,0.0004608861304,0.0004597701149425
395,understanding,3.072574202666994e-05,0.0004597701149425
396,united,0.0001536287101333,0.0016091954022988
397,use,0.0055306335648005,0.0018390804597701
398,users,3.072574202666994e-05,0.0011494252873563
399,values,0.0003072574202666,0.0004597701149425
400,variety,9.217722608000984e-05,0.0002298850574712
401,vehicle,0.0002458059362133,0.0002298850574712
402,version,0.0002150801941866,0.0006896551724137
403,view,0.0001536287101333,0.0022988505747126
404,views,6.145148405333988e-05,0.0016091954022988
405,vulnerability,9.217722608000984e-05,0.0004597701149425
406,water,0.0021815276838935,0.0002298850574712
407,way,0.0003072574202666,0.0002298850574712
408,ways,3.072574202666994e-05,0.0004597701149425
409,wood,3.072574202666994e-05,0.0004597701149425
410,work,0.0054999078227739,0.0075862068965517
411,workforce,6.145148405333988e-05,0.0002298850574712
412,working,9.217722608000984e-05,0.0006896551724137
413,workshop,3.072574202666994e-05,0.0002298850574712
414,workshops,0.0001229029681066,0.0011494252873563
415,world,0.00073741780864,0.0002298850574712
416,year,0.0029496712345603,0.0022988505747126
417,years,0.0013519326491734,0.0006896551724137
