,keyword,Frequency.16,Frequency
95,champions,2.0,2.0
96,change,57.0,57.0
97,changes,29.0,1.0
98,chapter,19.0,92.0
99,chapters,2.0,3.0
100,check,2.0,5.0
101,children,10.0,10.0
102,circumstances,3.0,13.0
103,clarity,1.0,1.0
104,clean,9.0,3.0
105,climate,66.0,66.0
106,coal,1.0,1.0
107,coherence,1.0,1.0
108,collaboration,14.0,6.0
109,commit,1.0,1.0
110,commitments,13.0,2.0
111,committee,105.0,12.0
112,common,1.0,1.0
113,communications,8.0,4.0
114,communities,78.0,17.0
115,community,88.0,1.0
116,completion,4.0,1.0
117,compliance,134.0,1.0
118,composition,13.0,2.0
119,comprehensive,26.0,1.0
120,concept,2.0,1.0
121,concern,2.0,12.0
122,concerns,11.0,2.0
123,conditions,37.0,3.0
124,confidentiality,2.0,3.0
125,confirmation,1.0,1.0
126,conflicts,39.0,1.0
127,consequence,10.0,1.0
128,conservation,57.0,1.0
129,consideration,2.0,29.0
130,considers,1.0,1.0
131,consultation,24.0,3.0
132,contact,6.0,1.0
133,contain,3.0,1.0
134,contents,4.0,1.0
135,context,7.0,9.0
136,contribute,9.0,3.0
137,contributes,2.0,1.0
138,contribution,22.0,10.0
139,contributions,13.0,21.0
140,convention,2.0,8.0
141,conversion,1.0,3.0
142,cooperation,5.0,5.0
143,coordination,4.0,8.0
144,coronavirus,1.0,1.0
145,costs,22.0,7.0
146,countries,10.0,13.0
147,country,43.0,41.0
148,course,12.0,1.0
149,creates,1.0,1.0
150,creation,7.0,4.0
151,culture,36.0,1.0
152,cycle,19.0,5.0
153,damage,6.0,12.0
154,data,59.0,3.0
155,database,1.0,12.0
156,date,9.0,3.0
157,december,44.0,5.0
158,decent,26.0,4.0
159,decision,7.0,81.0
160,decision-making,1.0,2.0
161,decisions,19.0,35.0
162,defines,3.0,1.0
163,definitions,2.0,1.0
164,deliberations,2.0,2.0
165,deliver,1.0,3.0
166,delivery,3.0,9.0
167,demand,31.0,1.0
168,demonstration,1.0,2.0
169,deployment,1.0,1.0
170,description,12.0,2.0
171,design,11.0,4.0
172,determination,3.0,2.0
173,develop,1.0,3.0
174,development,202.0,72.0
175,dialogue,25.0,3.0
176,dioxide,3.0,5.0
177,disabilities,4.0,8.0
178,discussions,3.0,1.0
179,disease,5.0,2.0
180,dissemination,7.0,1.0
181,diverse,3.0,1.0
182,diversification,15.0,4.0
183,document,3.0,1.0
184,documents,7.0,2.0
185,draft,1.0,1.0
186,duration,1.0,2.0
187,economies,8.0,1.0
188,economy,47.0,1.0
189,ecosystems,1.0,2.0
190,effect,6.0,4.0
191,effectiveness,4.0,1.0
192,effects,5.0,16.0
193,efficiency,21.0,1.0
194,efforts,50.0,13.0
195,elements,65.0,1.0
196,emission,49.0,52.0
197,emissions,139.0,55.0
198,empowerment,4.0,1.0
199,enable,1.0,1.0
200,end,16.0,7.0
201,energy,263.0,3.0
202,engagement,51.0,1.0
203,enhance,2.0,7.0
204,enhancement,2.0,1.0
205,ensure,3.0,2.0
206,ensures,3.0,1.0
207,ensuring,1.0,1.0
208,entities,12.0,18.0
209,entity,5.0,9.0
210,environment,64.0,3.0
211,environments,7.0,1.0
212,equality,19.0,9.0
213,equity,13.0,10.0
214,equivalent,5.0,2.0
215,establish,1.0,2.0
216,estimate,7.0,1.0
217,events,26.0,1.0
218,executive,10.0,3.0
219,expenses,12.0,13.0
220,experience,19.0,1.0
221,expert,4.0,16.0
222,expertise,1.0,1.0
223,experts,1.0,4.0
224,explanation,13.0,3.0
225,facilitate,2.0,2.0
226,facilitates,2.0,1.0
227,facility,3.0,3.0
228,factor,4.0,1.0
229,factors,36.0,1.0
230,february,9.0,1.0
231,finance,13.0,31.0
232,financial,25.0,3.0
233,financing,9.0,1.0
234,findings,2.0,3.0
235,first,10.0,1.0
236,focus,10.0,5.0
237,following,5.0,2.0
238,forests,1.0,2.0
239,form,3.0,2.0
240,format,1.0,3.0
241,forms,2.0,3.0
242,formulation,2.0,1.0
243,forum,13.0,3.0
244,fosters,3.0,1.0
245,framework,30.0,28.0
246,frameworks,1.0,1.0
247,frequency,39.0,1.0
248,fuel,48.0,1.0
249,fund,5.0,14.0
250,funds,5.0,7.0
251,future,5.0,4.0
252,gaps,8.0,3.0
253,gas,125.0,12.0
254,gases,5.0,2.0
255,generate,10.0,1.0
256,generation,51.0,1.0
257,ghg,47.0,7.0
258,glasgow,2.0,15.0
259,global,49.0,4.0
260,goal,40.0,15.0
261,goals,77.0,12.0
262,governance,75.0,5.0
263,government,41.0,1.0
264,governments,6.0,1.0
265,grants,2.0,1.0
266,greenhouse,10.0,12.0
267,grievance,3.0,2.0
268,group,201.0,6.0
269,groups,49.0,3.0
270,guidance,5.0,33.0
271,guidelines,59.0,6.0
272,half,5.0,1.0
273,heads,2.0,1.0
274,health,98.0,8.0
275,help,6.0,1.0
276,hereinafter,1.0,14.0
277,https,3.0,7.0
278,identification,29.0,6.0
279,identifying,3.0,3.0
280,impact,58.0,1.0
281,impacts,68.0,20.0
282,impartiality,1.0,1.0
283,implement,7.0,3.0
284,implementation,65.0,86.0
285,implications,5.0,6.0
286,importance,2.0,14.0
287,improvement,53.0,1.0
288,improvements,2.0,2.0
289,incentives,14.0,1.0
290,include,3.0,1.0
291,inclusion,43.0,1.0
292,inclusive,6.0,1.0
293,incorporation,17.0,1.0
294,increase,44.0,12.0
295,indicator,38.0,6.0
296,indicators,43.0,1.0
297,indigenous,8.0,1.0
298,information,136.0,68.0
299,infrastructure,45.0,3.0
300,initiative,27.0,2.0
301,initiatives,64.0,4.0
302,innovation,78.0,1.0
303,inputs,2.0,2.0
304,institutions,43.0,7.0
305,instructions,10.0,1.0
306,instruments,5.0,2.0
307,integrated,28.0,1.0
308,integrity,21.0,4.0
309,interest,44.0,4.0
310,intergovernmental,3.0,8.0
311,international,31.0,3.0
312,intervals,1.0,2.0
313,inventory,24.0,1.0
314,investments,64.0,1.0
315,island,2.0,2.0
316,issuance,4.0,11.0
317,issue,6.0,1.0
318,issues,51.0,1.0
319,january,16.0,1.0
320,jobs,11.0,4.0
321,june,4.0,6.0
322,justice,28.0,1.0
323,knowledge,29.0,3.0
324,law,17.0,1.0
325,leaders,19.0,2.0
326,leadership,31.0,1.0
327,leakage,1.0,7.0
328,least,2.0,3.0
329,legislation,4.0,1.0
330,lessons,3.0,3.0
331,level,74.0,15.0
332,levels,36.0,8.0
333,leverage,4.0,1.0
334,limit,3.0,2.0
335,limits,8.0,4.0
336,line,46.0,6.0
337,loss,11.0,12.0
338,low-emission,2.0,1.0
339,maintain,7.0,3.0
340,majority,4.0,1.0
341,make,2.0,1.0
342,management,616.0,1.0
343,mandates,1.0,2.0
344,manner,17.0,16.0
345,march,7.0,3.0
346,marine,1.0,1.0
347,matter,23.0,2.0
348,matters,10.0,4.0
349,may,7.0,1.0
350,means,13.0,2.0
351,measures,38.0,17.0
352,mechanism,11.0,87.0
353,mechanisms,21.0,2.0
354,meet,4.0,10.0
355,meeting,12.0,50.0
356,meetings,20.0,8.0
357,member,25.0,11.0
358,members,34.0,36.0
359,membership,3.0,2.0
360,methane,9.0,1.0
361,method,5.0,7.0
362,methodologies,10.0,22.0
363,methodology,20.0,6.0
364,methods,1.0,4.0
365,metrics,14.0,10.0
366,micro,1.0,1.0
367,minimize,1.0,4.0
368,minimum,9.0,1.0
369,mitigation,32.0,135.0
370,mobilization,5.0,3.0
371,modalities,1.0,27.0
372,monitoring,49.0,8.0
373,mother,1.0,1.0
374,nations,24.0,4.0
375,nature,15.0,2.0
376,needs,8.0,10.0
377,network,12.0,6.0
378,nomination,11.0,1.0
379,note,33.0,5.0
380,notes,1.0,10.0
381,november,11.0,12.0
382,number,98.0,4.0
383,objectives,27.0,2.0
384,obligations,23.0,10.0
385,october,6.0,1.0
386,office,34.0,2.0
387,operate,2.0,2.0
388,operating,16.0,1.0
389,operation,67.0,7.0
390,operations,137.0,1.0
391,opportunities,61.0,3.0
392,option,13.0,1.0
393,options,11.0,7.0
394,order,50.0,9.0
395,organization,63.0,2.0
396,organizations,19.0,8.0
397,original,1.0,1.0
398,outcomes,1.0,20.0
399,pact,7.0,2.0
400,page,24.0,1.0
401,pandemic,6.0,1.0
402,panel,3.0,9.0
403,parameters,9.0,1.0
404,paris,3.0,126.0
405,part,99.0,13.0
406,participants,4.0,12.0
407,participation,77.0,30.0
408,parties,36.0,209.0
409,partnership,27.0,1.0
410,partnerships,13.0,1.0
411,party,10.0,108.0
412,people,64.0,9.0
413,peoples,7.0,15.0
414,percentage,51.0,1.0
415,perform,2.0,1.0
416,period,47.0,36.0
417,periods,2.0,18.0
418,persons,6.0,8.0
419,physical,4.0,1.0
420,place,13.0,4.0
421,plan,109.0,2.0
422,planning,32.0,1.0
423,plans,35.0,7.0
424,platform,6.0,17.0
425,policies,20.0,10.0
426,policy,34.0,1.0
427,portion,1.0,2.0
428,power,12.0,2.0
429,practice,5.0,2.0
430,practices,51.0,2.0
431,principle,60.0,1.0
432,principles,50.0,2.0
433,priorities,5.0,6.0
434,procedure,11.0,2.0
435,procedures,35.0,25.0
436,process,142.0,6.0
437,processes,32.0,6.0
438,progress,35.0,11.0
439,project,54.0,7.0
440,projections,4.0,2.0
441,projects,159.0,2.0
442,promote,10.0,2.0
443,protection,40.0,1.0
444,protocol,6.0,4.0
445,provide,2.0,4.0
446,providers,5.0,1.0
447,provision,10.0,11.0
448,provisions,22.0,7.0
449,proximity,1.0,1.0
450,purpose,17.0,3.0
451,purposes,4.0,29.0
452,pursuant,1.0,14.0
453,quality,96.0,6.0
454,quantification,1.0,2.0
455,quantity,4.0,10.0
456,range,5.0,1.0
457,real,1.0,1.0
458,reasons,2.0,1.0
459,recognition,14.0,1.0
460,recommendations,8.0,19.0
461,record,6.0,1.0
462,records,4.0,1.0
463,recovery,77.0,1.0
464,reduction,82.0,1.0
465,reductions,6.0,32.0
466,reference,8.0,4.0
467,refers,1.0,5.0
468,regard,6.0,2.0
469,region,25.0,1.0
470,regions,15.0,2.0
471,registration,2.0,6.0
472,registry,2.0,38.0
473,regular,2.0,1.0
474,regulation,6.0,1.0
475,relation,13.0,19.0
476,relevant,8.0,9.0
477,renewal,5.0,7.0
478,replacement,7.0,3.0
479,replenishment,1.0,1.0
480,report,308.0,32.0
481,reporting,31.0,11.0
482,reports,23.0,13.0
483,represent,2.0,2.0
484,representation,5.0,3.0
485,request,3.0,4.0
486,requests,9.0,24.0
487,requirements,29.0,34.0
488,research,23.0,2.0
489,reserve,3.0,1.0
490,reservoirs,13.0,1.0
491,resilience,7.0,2.0
492,resources,60.0,17.0
493,respect,25.0,12.0
494,respects,3.0,1.0
495,respond,4.0,4.0
496,response,7.0,8.0
497,responsibilities,7.0,6.0
498,result,21.0,1.0
499,results,78.0,2.0
500,retirement,10.0,1.0
501,review,16.0,42.0
502,reviews,6.0,5.0
503,rights,159.0,18.0
504,risk,196.0,4.0
505,role,9.0,8.0
506,round,8.0,1.0
507,rules,10.0,27.0
508,santiago,2.0,5.0
509,scale,5.0,4.0
510,scenario,2.0,2.0
511,schedule,4.0,2.0
512,science,14.0,5.0
513,secretariat,2.0,15.0
514,sector,33.0,10.0
515,sectors,3.0,6.0
516,selection,10.0,1.0
517,service,31.0,1.0
518,services,91.0,2.0
519,session,5.0,30.0
520,sessions,27.0,2.0
521,set,3.0,1.0
522,share,16.0,22.0
523,situations,17.0,8.0
524,society,24.0,8.0
525,solidarity,3.0,1.0
526,solutions,32.0,1.0
527,source,166.0,1.0
528,sources,39.0,14.0
529,specifications,1.0,1.0
530,stakeholder,37.0,1.0
531,stakeholders,51.0,16.0
532,standards,53.0,3.0
533,start,7.0,1.0
534,state,32.0,3.0
535,statement,16.0,1.0
536,states,14.0,7.0
537,strategies,17.0,5.0
538,strategy,169.0,6.0
539,strengthen,15.0,3.0
540,stringent,1.0,1.0
541,studies,7.0,1.0
542,subject,7.0,1.0
543,submission,2.0,2.0
544,submit,3.0,2.0
545,subsidiary,18.0,19.0
546,successors,4.0,2.0
547,supervision,2.0,4.0
548,support,38.0,33.0
549,sustainability,67.0,1.0
550,synergies,4.0,6.0
551,systems,36.0,2.0
552,tables,1.0,2.0
553,target,4.0,3.0
554,targets,3.0,2.0
555,taskforce,4.0,1.0
556,team,11.0,7.0
557,teams,8.0,1.0
558,technical,10.0,1.0
559,technological,4.0,15.0
560,technologies,28.0,3.0
561,technology,64.0,14.0
562,temperatures,3.0,2.0
563,term,39.0,9.0
564,terms,33.0,7.0
565,themes,1.0,1.0
566,time,36.0,6.0
567,timing,1.0,1.0
568,tonnes,1.0,2.0
569,tool,12.0,1.0
570,tools,9.0,3.0
571,total,71.0,1.0
572,towards,36.0,40.0
573,trajectory,1.0,4.0
574,transaction,6.0,1.0
575,transactions,3.0,1.0
576,transfer,7.0,27.0
577,transfers,4.0,2.0
578,transition,52.0,14.0
579,transparency,39.0,24.0
580,transparent,3.0,1.0
581,trust,12.0,5.0
582,type,17.0,2.0
583,uncertainty,4.0,2.0
584,united,41.0,4.0
585,university,5.0,1.0
586,updates,6.0,1.0
587,usd,51.0,2.0
588,use,73.0,32.0
589,users,9.0,2.0
590,uses,1.0,1.0
591,value,125.0,1.0
592,verification,27.0,5.0
593,view,1.0,6.0
594,views,2.0,1.0
595,volume,50.0,1.0
596,voluntary,10.0,2.0
597,voting,1.0,1.0
598,vulnerability,3.0,2.0
599,way,8.0,2.0
600,ways,1.0,4.0
601,weather,1.0,2.0
602,weeks,4.0,2.0
603,women,34.0,10.0
604,work,120.0,45.0
605,workforce,5.0,4.0
606,workshop,4.0,4.0
607,workshops,4.0,1.0
608,world,28.0,3.0
609,year,87.0,28.0
610,years,75.0,11.0
611,youth,4.0,3.0
612,zero,14.0,1.0
613,zone,5.0,1.0
