,keyword,Frequency.56,Frequency
139,greenhouse,3.0,21.0
140,group,41.0,24.0
141,groups,5.0,4.0
142,growth,12.0,1.0
143,guidance,3.0,22.0
144,guidelines,5.0,15.0
145,headquarters,1.0,1.0
146,health,64.0,3.0
147,hunger,1.0,1.0
148,identify,1.0,3.0
149,impact,7.0,2.0
150,impacts,1.0,10.0
151,implementation,10.0,84.0
152,importance,2.0,16.0
153,improvement,2.0,2.0
154,incentives,1.0,3.0
155,increase,5.0,7.0
156,information,4.0,43.0
157,initiative,8.0,5.0
158,initiatives,16.0,7.0
159,institutions,2.0,9.0
160,integration,3.0,12.0
161,integrity,5.0,6.0
162,international,16.0,9.0
163,interventions,1.0,2.0
164,introduction,3.0,1.0
165,inventory,1.0,2.0
166,island,1.0,4.0
167,issue,2.0,1.0
168,issues,15.0,1.0
169,knowledge,3.0,8.0
170,lessons,3.0,7.0
171,level,8.0,9.0
172,levels,7.0,15.0
173,liability,1.0,1.0
174,limit,2.0,3.0
175,line,3.0,2.0
176,livelihoods,1.0,2.0
177,loss,4.0,7.0
178,maintenance,1.0,1.0
179,manage,3.0,1.0
180,management,42.0,7.0
181,manner,5.0,12.0
182,march,2.0,1.0
183,matters,2.0,7.0
184,means,1.0,1.0
185,measures,8.0,9.0
186,mechanisms,1.0,1.0
187,meet,1.0,1.0
188,meeting,4.0,75.0
189,meetings,2.0,11.0
190,member,3.0,15.0
191,members,4.0,2.0
192,membership,1.0,1.0
193,methodology,4.0,2.0
194,methods,1.0,1.0
195,mitigation,2.0,50.0
196,nations,3.0,14.0
197,nature,1.0,2.0
198,needs,7.0,14.0
199,network,2.0,5.0
200,november,1.0,5.0
201,number,8.0,2.0
202,objectives,4.0,1.0
203,officers,1.0,1.0
204,operation,4.0,5.0
205,operations,49.0,1.0
206,opportunities,11.0,9.0
207,opportunity,2.0,2.0
208,order,2.0,15.0
209,original,2.0,1.0
210,ownership,4.0,2.0
211,page,6.0,1.0
212,panel,2.0,5.0
213,part,12.0,4.0
214,participants,2.0,1.0
215,participation,2.0,9.0
216,parties,2.0,399.0
217,party,1.0,44.0
218,people,12.0,4.0
219,performance,32.0,1.0
220,period,1.0,9.0
221,place,3.0,1.0
222,plan,1.0,1.0
223,planning,3.0,3.0
224,plans,6.0,10.0
225,platform,1.0,5.0
226,policies,6.0,19.0
227,position,3.0,1.0
228,poverty,1.0,4.0
229,practices,18.0,20.0
230,preparedness,4.0,1.0
231,president,7.0,4.0
232,presidents,3.0,1.0
233,principles,2.0,1.0
234,priorities,1.0,11.0
235,priority,1.0,2.0
236,procedure,3.0,1.0
237,procedures,6.0,25.0
238,process,27.0,26.0
239,processes,5.0,6.0
240,production,33.0,3.0
241,programme,20.0,5.0
242,programmes,11.0,3.0
243,progress,2.0,18.0
244,project,4.0,1.0
245,projects,14.0,2.0
246,promote,1.0,5.0
247,protection,1.0,1.0
248,protocol,1.0,8.0
249,purpose,1.0,2.0
250,pursuit,2.0,2.0
251,quality,4.0,2.0
252,reach,4.0,1.0
253,recommendations,3.0,8.0
254,reduction,10.0,7.0
255,reference,1.0,2.0
256,registration,1.0,1.0
257,regulations,2.0,1.0
258,replenishment,1.0,2.0
259,report,52.0,23.0
260,reporting,10.0,2.0
261,reports,4.0,13.0
262,representation,1.0,1.0
263,requirements,15.0,1.0
264,research,3.0,3.0
265,resilience,2.0,9.0
266,resources,11.0,14.0
267,response,10.0,14.0
268,results,4.0,6.0
269,review,35.0,18.0
270,rights,3.0,5.0
271,risk,19.0,8.0
272,risks,6.0,1.0
273,road,5.0,1.0
274,role,4.0,6.0
275,rules,6.0,5.0
276,scale,1.0,1.0
277,scope,3.0,5.0
278,sector,10.0,3.0
279,security,5.0,1.0
280,september,2.0,1.0
281,services,8.0,1.0
282,sessions,1.0,10.0
283,share,4.0,3.0
284,society,8.0,2.0
285,solutions,3.0,1.0
286,source,3.0,1.0
287,sources,2.0,7.0
288,space,1.0,1.0
289,stages,1.0,2.0
290,stakeholders,6.0,11.0
291,state,2.0,5.0
292,states,1.0,18.0
293,steps,2.0,2.0
294,stock,1.0,3.0
295,stocks,2.0,2.0
296,strategies,2.0,12.0
297,strengthen,2.0,1.0
298,subsidiary,15.0,40.0
299,support,5.0,66.0
300,sustainable,2.0,1.0
301,synergy,1.0,1.0
302,system,9.0,2.0
303,systems,4.0,5.0
304,targets,2.0,2.0
305,technologies,1.0,4.0
306,technology,2.0,44.0
307,term,4.0,2.0
308,terms,1.0,5.0
309,theme,1.0,1.0
310,time,6.0,17.0
311,total,9.0,3.0
312,towards,8.0,6.0
313,track,1.0,1.0
314,training,12.0,3.0
315,transfer,1.0,16.0
316,transition,1.0,1.0
317,transmission,3.0,1.0
318,transparency,3.0,27.0
319,transparent,1.0,2.0
320,understanding,1.0,3.0
321,united,6.0,15.0
322,units,19.0,2.0
323,use,13.0,5.0
324,value,8.0,2.0
325,verification,1.0,3.0
326,vice,5.0,1.0
327,view,2.0,22.0
328,vision,1.0,2.0
329,voluntary,1.0,1.0
330,website,1.0,2.0
331,women,1.0,2.0
332,work,9.0,22.0
333,workforce,6.0,1.0
334,working,4.0,22.0
335,world,7.0,1.0
336,year,44.0,6.0
337,years,3.0,8.0
