,keyword,Frequency.25,Frequency
358,priorities,1.0,6.0
359,procedures,18.0,25.0
360,process,50.0,6.0
361,processes,4.0,6.0
362,progress,13.0,11.0
363,project,52.0,7.0
364,projects,63.0,2.0
365,promote,31.0,2.0
366,protecting,5.0,1.0
367,protection,102.0,1.0
368,provide,8.0,4.0
369,providers,1.0,1.0
370,provisions,6.0,7.0
371,purpose,3.0,3.0
372,pursuant,1.0,14.0
373,quality,90.0,6.0
374,quantity,3.0,10.0
375,range,2.0,1.0
376,reasons,3.0,1.0
377,recalls,1.0,3.0
378,recognition,2.0,1.0
379,recommendations,5.0,19.0
380,record,3.0,1.0
381,records,2.0,1.0
382,recovery,7.0,1.0
383,reduction,40.0,1.0
384,reference,3.0,4.0
385,refers,13.0,5.0
386,region,8.0,1.0
387,regions,20.0,2.0
388,registration,3.0,6.0
389,regulation,3.0,1.0
390,relation,2.0,19.0
391,relevant,3.0,9.0
392,replacement,2.0,3.0
393,replenishment,1.0,1.0
394,report,131.0,32.0
395,reporting,29.0,11.0
396,reports,18.0,13.0
397,represent,1.0,2.0
398,request,1.0,4.0
399,requirements,32.0,34.0
400,research,26.0,2.0
401,reserve,8.0,1.0
402,reservoirs,1.0,1.0
403,resilience,1.0,2.0
404,resources,50.0,17.0
405,respect,12.0,12.0
406,respects,2.0,1.0
407,response,21.0,8.0
408,responsibilities,18.0,6.0
409,result,6.0,1.0
410,results,15.0,2.0
411,review,2.0,42.0
412,reviews,1.0,5.0
413,rights,80.0,18.0
414,risk,52.0,4.0
415,role,12.0,8.0
416,round,1.0,1.0
417,rules,26.0,27.0
418,scale,7.0,4.0
419,scenario,1.0,2.0
420,schedule,1.0,2.0
421,science,6.0,5.0
422,sector,3.0,10.0
423,sectors,3.0,6.0
424,selection,4.0,1.0
425,service,54.0,1.0
426,services,29.0,2.0
427,sessions,1.0,2.0
428,set,2.0,1.0
429,share,5.0,22.0
430,sink,3.0,2.0
431,society,13.0,8.0
432,solutions,3.0,1.0
433,source,15.0,1.0
434,sources,14.0,14.0
435,specific,1.0,1.0
436,specifications,2.0,1.0
437,stakeholder,7.0,1.0
438,stakeholders,27.0,16.0
439,standards,52.0,3.0
440,state,4.0,3.0
441,statement,7.0,1.0
442,strategies,8.0,5.0
443,strategy,18.0,6.0
444,strengthen,9.0,3.0
445,studies,1.0,1.0
446,subject,2.0,1.0
447,submit,2.0,2.0
448,subsidiary,3.0,19.0
449,supervision,38.0,4.0
450,supervisory,13.0,80.0
451,support,36.0,33.0
452,sustainability,12.0,1.0
453,systems,22.0,2.0
454,target,11.0,3.0
455,targets,19.0,2.0
456,team,6.0,7.0
457,teams,3.0,1.0
458,technical,5.0,1.0
459,technologies,18.0,3.0
460,technology,36.0,14.0
461,temperature,2.0,13.0
462,term,6.0,9.0
463,terms,10.0,7.0
464,time,38.0,6.0
465,timing,1.0,1.0
466,tonnes,4.0,2.0
467,tools,1.0,3.0
468,total,18.0,1.0
469,towards,2.0,40.0
470,track,2.0,3.0
471,transaction,4.0,1.0
472,transactions,10.0,1.0
473,transfer,2.0,27.0
474,transition,45.0,14.0
475,transparency,6.0,24.0
476,transparent,1.0,1.0
477,trust,2.0,5.0
478,type,2.0,2.0
479,uncertainties,1.0,2.0
480,united,10.0,4.0
481,university,3.0,1.0
482,usd,1.0,2.0
483,use,39.0,32.0
484,value,19.0,1.0
485,verification,6.0,5.0
486,view,2.0,6.0
487,views,1.0,1.0
488,volume,14.0,1.0
489,voluntary,1.0,2.0
490,voting,1.0,1.0
491,way,5.0,2.0
492,ways,2.0,4.0
493,women,3.0,10.0
494,work,47.0,45.0
495,workforce,11.0,4.0
496,working,1.0,3.0
497,workshops,1.0,1.0
498,world,8.0,3.0
499,year,29.0,28.0
500,years,21.0,11.0
501,youth,1.0,3.0
502,zero,2.0,1.0
503,zone,1.0,1.0
