,keyword,Frequency.2,Frequency
337,programme,13.0,5.0
338,programmes,23.0,3.0
339,progress,21.0,18.0
340,project,22.0,1.0
341,projects,57.0,2.0
342,promote,2.0,5.0
343,protection,6.0,1.0
344,provides,2.0,1.0
345,provision,2.0,11.0
346,provisions,1.0,15.0
347,purposes,1.0,1.0
348,quality,7.0,2.0
349,reach,1.0,1.0
350,recommendations,18.0,8.0
351,reduction,7.0,7.0
352,reductions,6.0,8.0
353,reference,32.0,2.0
354,regard,1.0,4.0
355,regulations,9.0,1.0
356,relation,5.0,2.0
357,relevant,2.0,2.0
358,report,62.0,23.0
359,reporting,22.0,2.0
360,reports,8.0,13.0
361,representation,7.0,1.0
362,requirements,30.0,1.0
363,research,29.0,3.0
364,resolution,2.0,1.0
365,resources,18.0,14.0
366,respect,3.0,5.0
367,respond,7.0,1.0
368,response,35.0,14.0
369,responsibilities,5.0,6.0
370,results,10.0,6.0
371,review,85.0,18.0
372,reviews,9.0,1.0
373,rights,44.0,5.0
374,risk,84.0,8.0
375,risks,47.0,1.0
376,road,3.0,1.0
377,role,21.0,6.0
378,rules,2.0,5.0
379,scale,2.0,1.0
380,scenarios,2.0,1.0
381,science,8.0,4.0
382,scope,3.0,5.0
383,sector,7.0,3.0
384,security,27.0,1.0
385,september,1.0,1.0
386,services,20.0,1.0
387,settlement,7.0,1.0
388,share,20.0,3.0
389,situations,1.0,3.0
390,societies,6.0,1.0
391,society,12.0,2.0
392,solutions,1.0,1.0
393,source,5.0,1.0
394,sources,10.0,7.0
395,space,1.0,1.0
396,stages,3.0,2.0
397,stakeholders,24.0,11.0
398,state,10.0,5.0
399,states,3.0,18.0
400,steps,9.0,2.0
401,strategies,2.0,12.0
402,strengthen,3.0,1.0
403,support,24.0,66.0
404,sustainable,2.0,1.0
405,system,37.0,2.0
406,systems,16.0,5.0
407,targets,8.0,2.0
408,task,1.0,1.0
409,technological,1.0,15.0
410,technologies,29.0,4.0
411,technology,30.0,44.0
412,term,9.0,2.0
413,terms,2.0,5.0
414,time,4.0,17.0
415,times,2.0,1.0
416,tools,8.0,3.0
417,total,4.0,3.0
418,towards,8.0,6.0
419,track,1.0,1.0
420,training,11.0,3.0
421,transfer,2.0,16.0
422,transition,1.0,1.0
423,transparency,12.0,27.0
424,transparent,1.0,2.0
425,trust,15.0,1.0
426,types,7.0,1.0
427,united,3.0,15.0
428,units,1.0,2.0
429,update,5.0,2.0
430,updates,1.0,1.0
431,use,30.0,5.0
432,value,25.0,2.0
433,variety,2.0,2.0
434,verification,2.0,3.0
435,vice,1.0,1.0
436,view,11.0,22.0
437,views,3.0,3.0
438,voluntary,5.0,1.0
439,ways,6.0,5.0
440,weather,3.0,1.0
441,website,1.0,2.0
442,well,5.0,1.0
443,withdrawal,1.0,3.0
444,women,11.0,2.0
445,work,41.0,22.0
446,workforce,21.0,1.0
447,working,1.0,22.0
448,world,50.0,1.0
449,year,25.0,6.0
450,years,29.0,8.0
451,york,3.0,3.0
452,zone,2.0,2.0
