,keyword,Frequency.19,Frequency
195,opportunities,32.0,1.0
196,options,1.0,3.0
197,order,1.0,6.0
198,organization,1.0,1.0
199,organizations,1.0,14.0
200,panel,2.0,7.0
201,paris,2.0,180.0
202,part,26.0,9.0
203,participation,1.0,2.0
204,parties,5.0,231.0
205,partner,3.0,2.0
206,parts,1.0,2.0
207,party,3.0,34.0
208,peoples,1.0,2.0
209,percentage,6.0,1.0
210,period,2.0,3.0
211,plan,10.0,4.0
212,planning,3.0,4.0
213,plans,3.0,16.0
214,platform,5.0,3.0
215,policies,9.0,5.0
216,policy,18.0,4.0
217,position,7.0,1.0
218,practices,4.0,9.0
219,preparation,2.0,5.0
220,president,4.0,1.0
221,priorities,7.0,7.0
222,priority,7.0,1.0
223,procedures,2.0,18.0
224,process,18.0,3.0
225,processes,1.0,3.0
226,products,9.0,2.0
227,programme,21.0,15.0
228,programmes,3.0,3.0
229,progress,5.0,7.0
230,project,25.0,1.0
231,projections,1.0,2.0
232,projects,27.0,2.0
233,protocol,1.0,7.0
234,provide,2.0,8.0
235,providers,1.0,2.0
236,purpose,2.0,1.0
237,quality,5.0,1.0
238,recommendation,1.0,1.0
239,recommendations,6.0,8.0
240,reduction,10.0,4.0
241,reference,3.0,13.0
242,registry,1.0,57.0
243,relation,1.0,12.0
244,relationship,1.0,2.0
245,relevant,2.0,1.0
246,report,98.0,14.0
247,reports,6.0,10.0
248,representation,1.0,1.0
249,request,1.0,1.0
250,resilience,8.0,2.0
251,resources,10.0,26.0
252,respect,4.0,1.0
253,respond,4.0,1.0
254,response,16.0,23.0
255,responsibilities,2.0,1.0
256,result,4.0,1.0
257,results,7.0,1.0
258,review,9.0,4.0
259,risk,62.0,1.0
260,risks,45.0,1.0
261,roles,1.0,2.0
262,scope,17.0,4.0
263,second,2.0,1.0
264,section,3.0,5.0
265,sections,1.0,1.0
266,sector,5.0,1.0
267,sector,5.0,2.0
268,sectors,3.0,4.0
269,security,50.0,2.0
270,services,7.0,1.0
271,session,1.0,28.0
272,sessions,4.0,9.0
273,share,13.0,1.0
274,source,4.0,3.0
275,sources,7.0,5.0
276,special,1.0,3.0
277,stakeholders,11.0,8.0
278,state,2.0,1.0
279,states,2.0,4.0
280,steps,1.0,2.0
281,strategies,2.0,8.0
282,strengthen,1.0,1.0
283,studies,5.0,3.0
284,submission,1.0,9.0
285,support,17.0,44.0
286,system,8.0,1.0
287,systems,3.0,4.0
288,target,19.0,3.0
289,targets,12.0,3.0
290,technology,26.0,8.0
291,temperature,1.0,1.0
292,term,5.0,2.0
293,terms,3.0,4.0
294,themes,2.0,2.0
295,time,8.0,12.0
296,tools,2.0,5.0
297,towards,8.0,3.0
298,transformation,1.0,1.0
299,transition,19.0,2.0
300,transparency,25.0,12.0
301,transport,5.0,1.0
302,types,1.0,2.0
303,understanding,1.0,2.0
304,united,9.0,7.0
305,updates,1.0,2.0
306,use,9.0,8.0
307,values,6.0,2.0
308,views,2.0,7.0
309,visibility,2.0,1.0
310,water,71.0,1.0
311,way,6.0,1.0
312,ways,5.0,2.0
313,web,2.0,2.0
314,work,38.0,33.0
315,workforce,9.0,1.0
316,working,4.0,3.0
317,workshops,3.0,5.0
318,world,25.0,1.0
319,year,25.0,10.0
320,years,12.0,3.0
