,keyword,Frequency.3,Frequency
282,response,5.0,23.0
283,responses,2.0,1.0
284,responsibilities,1.0,1.0
285,result,2.0,1.0
286,results,7.0,1.0
287,review,8.0,4.0
288,risk,78.0,1.0
289,risks,40.0,1.0
290,roles,5.0,2.0
291,scope,9.0,4.0
292,second,1.0,1.0
293,sector,11.0,1.0
294,sector,11.0,2.0
295,sectors,3.0,4.0
296,security,32.0,2.0
297,security,1.0,2.0
298,services,14.0,1.0
299,session,1.0,28.0
300,sessions,2.0,9.0
301,share,18.0,1.0
302,source,13.0,3.0
303,sources,6.0,5.0
304,stakeholders,10.0,8.0
305,state,6.0,1.0
306,states,2.0,4.0
307,status,1.0,2.0
308,steps,3.0,2.0
309,strategies,1.0,8.0
310,structure,1.0,2.0
311,studies,3.0,3.0
312,submit,1.0,3.0
313,sufficient,1.0,1.0
314,support,22.0,44.0
315,system,12.0,1.0
316,systems,13.0,4.0
317,target,19.0,3.0
318,targets,15.0,3.0
319,technology,57.0,8.0
320,temperature,3.0,1.0
321,term,1.0,2.0
322,terms,5.0,4.0
323,themes,1.0,2.0
324,time,12.0,12.0
325,tools,3.0,5.0
326,towards,5.0,3.0
327,transfer,1.0,2.0
328,transformation,6.0,1.0
329,transition,66.0,2.0
330,transmission,1.0,1.0
331,transparency,6.0,12.0
332,transport,15.0,1.0
333,type,2.0,2.0
334,types,5.0,2.0
335,undertaken,1.0,6.0
336,undertook,1.0,1.0
337,updates,1.0,2.0
338,use,37.0,8.0
339,users,2.0,5.0
340,values,7.0,2.0
341,variety,6.0,1.0
342,vehicle,19.0,1.0
343,view,1.0,10.0
344,views,1.0,7.0
345,vulnerability,2.0,2.0
346,water,42.0,1.0
347,way,34.0,1.0
348,ways,13.0,2.0
349,wood,2.0,2.0
350,work,57.0,33.0
351,workforce,18.0,1.0
352,working,1.0,3.0
353,workshops,1.0,5.0
354,world,64.0,1.0
355,year,19.0,10.0
356,years,20.0,3.0
