,keyword,Frequency.16,Frequency
84,conservation,5.0,3.0
85,consumption,21.0,1.0
86,context,1.0,8.0
87,continuity,2.0,1.0
88,continuous,1.0,1.0
89,contribute,1.0,1.0
90,contribution,5.0,23.0
91,cooperation,7.0,11.0
92,costs,4.0,2.0
93,countries,56.0,23.0
94,country,14.0,70.0
95,cover,3.0,1.0
96,coverage,1.0,1.0
97,creation,7.0,1.0
98,criteria,5.0,1.0
99,cultures,1.0,1.0
100,cycle,9.0,2.0
101,day,8.0,6.0
102,december,3.0,2.0
103,decisions,3.0,17.0
104,decrease,5.0,1.0
105,demonstrate,1.0,2.0
106,demonstration,1.0,1.0
107,deployment,5.0,2.0
108,design,5.0,1.0
109,detail,1.0,1.0
110,developed,1.0,10.0
111,development,58.0,46.0
112,dialogue,7.0,3.0
113,document,30.0,1.0
114,draft,1.0,3.0
115,earth,2.0,1.0
116,economies,9.0,1.0
117,ecosystems,1.0,1.0
118,education,4.0,4.0
119,effects,6.0,10.0
120,effort,2.0,2.0
121,efforts,6.0,40.0
122,emergency,1.0,1.0
123,emission,1.0,18.0
124,emissions,47.0,29.0
125,energy,161.0,3.0
126,engagement,2.0,2.0
127,enhance,1.0,18.0
128,entry,1.0,5.0
129,environment,78.0,6.0
130,environments,2.0,3.0
131,equality,1.0,2.0
132,equity,4.0,6.0
133,event,2.0,3.0
134,events,3.0,5.0
135,executive,9.0,9.0
136,experience,4.0,4.0
137,experiences,1.0,8.0
138,expert,11.0,8.0
139,experts,3.0,1.0
140,extent,1.0,2.0
141,facilitate,1.0,4.0
142,facilitating,1.0,1.0
143,facilities,19.0,1.0
144,facility,5.0,6.0
145,features,1.0,1.0
146,february,1.0,1.0
147,fields,3.0,1.0
148,fifteen,1.0,1.0
149,finance,2.0,15.0
150,financial,1.0,10.0
151,findings,2.0,1.0
152,food,1.0,3.0
153,force,1.0,9.0
154,forests,2.0,5.0
155,foundation,11.0,1.0
156,framework,3.0,20.0
157,french,6.0,1.0
158,frequency,1.0,1.0
159,fund,3.0,6.0
160,gap,1.0,1.0
161,gas,142.0,19.0
162,gases,1.0,5.0
163,gender,3.0,1.0
164,general,2.0,1.0
165,global,9.0,7.0
166,goal,7.0,10.0
167,governance,8.0,1.0
168,government,4.0,1.0
169,green,1.0,3.0
170,greenhouse,21.0,21.0
171,group,17.0,24.0
172,growth,12.0,1.0
173,guidance,4.0,22.0
174,guidelines,2.0,15.0
175,half,1.0,1.0
176,headquarters,3.0,1.0
177,health,41.0,3.0
178,host,13.0,2.0
179,identify,1.0,3.0
180,impact,27.0,2.0
181,impacts,6.0,10.0
182,implementation,2.0,84.0
183,implications,1.0,1.0
184,improve,1.0,1.0
185,improvement,15.0,2.0
186,increase,7.0,7.0
187,information,12.0,43.0
188,initiative,6.0,5.0
189,initiatives,16.0,7.0
190,innovation,3.0,1.0
191,institutions,6.0,9.0
192,insurance,1.0,3.0
193,integration,2.0,12.0
194,integrity,6.0,6.0
195,international,13.0,9.0
196,introduction,1.0,1.0
197,island,1.0,4.0
198,issue,7.0,1.0
199,issues,13.0,1.0
200,january,2.0,1.0
201,jobs,11.0,1.0
202,knowledge,1.0,8.0
203,least,1.0,4.0
204,lessons,1.0,7.0
205,level,12.0,9.0
206,levels,10.0,15.0
207,limit,5.0,3.0
208,line,9.0,2.0
209,loss,1.0,7.0
210,losses,2.0,1.0
211,maintain,2.0,1.0
212,maintenance,4.0,1.0
213,make,1.0,1.0
214,manage,5.0,1.0
215,management,36.0,7.0
216,map,1.0,1.0
217,march,3.0,1.0
218,matter,2.0,2.0
219,may,5.0,3.0
220,means,2.0,1.0
221,measures,8.0,9.0
222,meet,9.0,1.0
223,meeting,1.0,75.0
224,meetings,1.0,11.0
225,member,2.0,15.0
226,members,2.0,2.0
227,methodology,1.0,2.0
228,methods,10.0,1.0
229,months,2.0,3.0
230,move,1.0,1.0
231,nations,4.0,14.0
232,nature,2.0,2.0
233,need,1.0,13.0
234,needs,8.0,14.0
235,network,11.0,5.0
236,new,8.0,3.0
237,november,1.0,5.0
238,number,23.0,2.0
239,objectives,5.0,1.0
240,obligations,2.0,6.0
241,observation,1.0,1.0
242,observers,1.0,5.0
243,october,1.0,1.0
244,officers,6.0,1.0
245,operation,3.0,5.0
246,operations,43.0,1.0
247,opportunities,3.0,9.0
248,opportunity,3.0,2.0
249,organization,11.0,11.0
250,organizations,7.0,15.0
251,organizing,1.0,1.0
252,outcome,2.0,1.0
253,outcomes,1.0,7.0
254,overview,1.0,1.0
255,page,26.0,1.0
256,panel,3.0,5.0
257,paper,9.0,2.0
258,paris,2.0,68.0
259,part,25.0,4.0
260,participation,2.0,9.0
261,parties,1.0,399.0
262,party,1.0,44.0
263,pathways,3.0,2.0
264,payments,1.0,2.0
265,people,34.0,4.0
266,peoples,1.0,5.0
267,performance,15.0,1.0
268,period,5.0,9.0
269,periods,1.0,1.0
270,place,7.0,1.0
271,plan,5.0,1.0
272,plans,2.0,10.0
273,platform,2.0,5.0
274,point,1.0,1.0
275,policies,5.0,19.0
276,policy,19.0,5.0
277,position,1.0,1.0
278,poverty,4.0,4.0
279,practice,4.0,1.0
280,practices,13.0,20.0
281,preparing,1.0,1.0
282,president,6.0,4.0
283,principle,2.0,2.0
284,principles,15.0,1.0
285,priorities,2.0,11.0
286,priority,8.0,2.0
287,procedure,1.0,1.0
288,procedures,4.0,25.0
289,process,33.0,26.0
290,processes,2.0,6.0
291,production,64.0,3.0
292,progress,9.0,18.0
293,project,24.0,1.0
294,projects,30.0,2.0
295,promote,4.0,5.0
296,protect,1.0,1.0
297,protection,4.0,1.0
298,purposes,6.0,1.0
299,quality,11.0,2.0
300,reach,2.0,1.0
301,reduction,8.0,7.0
302,reductions,1.0,8.0
303,regard,1.0,4.0
304,registration,30.0,1.0
305,regulations,3.0,1.0
306,relation,1.0,2.0
307,relationship,1.0,1.0
308,report,56.0,23.0
309,reporting,11.0,2.0
310,reports,3.0,13.0
311,representation,1.0,1.0
312,requirements,7.0,1.0
313,research,12.0,3.0
314,reservoirs,5.0,2.0
315,resources,51.0,14.0
316,respect,2.0,5.0
317,respond,3.0,1.0
318,response,2.0,14.0
319,responsibilities,1.0,6.0
320,results,7.0,6.0
321,review,2.0,18.0
322,reviews,2.0,1.0
323,rights,28.0,5.0
324,risk,11.0,8.0
325,risks,11.0,1.0
326,road,4.0,1.0
327,role,8.0,6.0
328,rules,12.0,5.0
329,scale,2.0,1.0
330,scenarios,2.0,1.0
331,science,1.0,4.0
332,scientific,1.0,15.0
333,scope,15.0,5.0
334,secretary,1.0,1.0
335,secretary-general,1.0,1.0
336,sector,4.0,3.0
337,security,9.0,1.0
338,september,4.0,1.0
339,services,17.0,1.0
340,sessions,2.0,10.0
341,share,12.0,3.0
342,signature,1.0,5.0
343,situations,4.0,3.0
344,society,49.0,2.0
345,solutions,28.0,1.0
346,source,16.0,1.0
347,sources,8.0,7.0
348,space,1.0,1.0
349,special,2.0,1.0
350,stages,2.0,2.0
351,stakeholders,16.0,11.0
352,state,3.0,5.0
353,states,15.0,18.0
354,steps,2.0,2.0
355,strengthen,1.0,1.0
356,support,11.0,66.0
357,sustainable,18.0,1.0
358,synergies,3.0,1.0
359,synthesis,1.0,6.0
360,system,13.0,2.0
361,systems,11.0,5.0
362,takes,1.0,4.0
363,task,4.0,1.0
364,technologies,8.0,4.0
365,technology,6.0,44.0
366,temperature,2.0,8.0
367,term,6.0,2.0
368,terms,8.0,5.0
369,time,17.0,17.0
370,times,1.0,1.0
371,tools,3.0,3.0
372,total,183.0,3.0
373,towards,1.0,6.0
374,training,11.0,3.0
375,transfer,2.0,16.0
376,transition,3.0,1.0
377,transparency,3.0,27.0
378,types,5.0,1.0
379,united,19.0,15.0
380,units,6.0,2.0
381,use,29.0,5.0
382,value,8.0,2.0
383,verification,2.0,3.0
384,vice,6.0,1.0
385,view,2.0,22.0
386,vision,5.0,2.0
387,voluntary,2.0,1.0
388,warning,1.0,1.0
389,ways,2.0,5.0
390,well,2.0,1.0
391,women,7.0,2.0
392,work,21.0,22.0
393,workforce,34.0,1.0
394,world,26.0,1.0
395,year,20.0,6.0
396,years,36.0,8.0
