,keyword,Frequency.6,Frequency
217,impact,25.0,2.0
218,impacts,19.0,10.0
219,implementation,12.0,84.0
220,importance,4.0,16.0
221,improve,2.0,1.0
222,improvement,20.0,2.0
223,include,2.0,2.0
224,increase,7.0,7.0
225,information,53.0,43.0
226,initiative,15.0,5.0
227,initiatives,8.0,7.0
228,innovation,10.0,1.0
229,input,6.0,2.0
230,inputs,1.0,1.0
231,institutions,3.0,9.0
232,integration,2.0,12.0
233,integrity,45.0,6.0
234,intergovernmental,1.0,4.0
235,international,26.0,9.0
236,introduction,1.0,1.0
237,invitation,1.0,1.0
238,island,5.0,4.0
239,issue,2.0,1.0
240,issues,50.0,1.0
241,jobs,5.0,1.0
242,knowledge,9.0,8.0
243,launch,2.0,1.0
244,lead,1.0,3.0
245,lessons,2.0,7.0
246,level,14.0,9.0
247,levels,12.0,15.0
248,liability,1.0,1.0
249,line,7.0,2.0
250,livelihoods,1.0,2.0
251,loss,4.0,7.0
252,losses,1.0,1.0
253,maintain,2.0,1.0
254,maintenance,6.0,1.0
255,make,1.0,1.0
256,manage,13.0,1.0
257,management,157.0,7.0
258,mandate,1.0,2.0
259,manner,7.0,12.0
260,march,3.0,1.0
261,matters,1.0,7.0
262,may,1.0,3.0
263,means,2.0,1.0
264,measurement,1.0,2.0
265,measures,10.0,9.0
266,mechanism,2.0,31.0
267,mechanisms,3.0,1.0
268,meet,12.0,1.0
269,meeting,12.0,75.0
270,meetings,10.0,11.0
271,member,6.0,15.0
272,members,14.0,2.0
273,membership,1.0,1.0
274,methodologies,3.0,6.0
275,methodology,1.0,2.0
276,methods,4.0,1.0
277,metrics,9.0,1.0
278,mitigation,3.0,50.0
279,months,3.0,3.0
280,nations,13.0,14.0
281,nature,3.0,2.0
282,need,3.0,13.0
283,needs,14.0,14.0
284,network,5.0,5.0
285,networks,2.0,1.0
286,new,35.0,3.0
287,note,1.0,1.0
288,notes,1.0,3.0
289,number,18.0,2.0
290,objectives,14.0,1.0
291,obligations,3.0,6.0
292,observation,1.0,1.0
293,october,1.0,1.0
294,officers,4.0,1.0
295,operation,4.0,5.0
296,operations,142.0,1.0
297,opportunities,32.0,9.0
298,opportunity,10.0,2.0
299,options,3.0,4.0
300,order,10.0,15.0
301,organization,22.0,11.0
302,organizations,21.0,15.0
303,outcome,1.0,1.0
304,outcomes,3.0,7.0
305,overview,10.0,1.0
306,ownership,2.0,2.0
307,page,6.0,1.0
308,panel,9.0,5.0
309,paper,4.0,2.0
310,part,32.0,4.0
311,participants,8.0,1.0
312,participation,11.0,9.0
313,parties,7.0,399.0
314,payments,3.0,2.0
315,people,23.0,4.0
316,peoples,14.0,5.0
317,performance,96.0,1.0
318,period,4.0,9.0
319,periods,1.0,1.0
320,persons,1.0,2.0
321,place,7.0,1.0
322,plan,30.0,1.0
323,planning,21.0,3.0
324,plans,24.0,10.0
325,platform,3.0,5.0
326,point,1.0,1.0
327,policies,23.0,19.0
328,policy,36.0,5.0
329,policymakers,1.0,5.0
330,portal,1.0,2.0
331,position,2.0,1.0
332,poverty,1.0,4.0
333,practice,12.0,1.0
334,practices,49.0,20.0
335,preparation,1.0,3.0
336,preparedness,4.0,1.0
337,president,4.0,4.0
338,presidents,1.0,1.0
339,principles,20.0,1.0
340,priorities,5.0,11.0
341,priority,5.0,2.0
342,procedure,2.0,1.0
343,procedures,19.0,25.0
344,proceeds,1.0,1.0
345,process,63.0,26.0
346,processes,19.0,6.0
347,production,43.0,3.0
348,progress,15.0,18.0
349,project,89.0,1.0
350,projects,45.0,2.0
351,promote,1.0,5.0
352,proposals,5.0,1.0
353,protect,4.0,1.0
354,protection,16.0,1.0
355,protocol,1.0,8.0
356,provides,1.0,1.0
357,provision,2.0,11.0
358,provisions,4.0,15.0
359,purposes,4.0,1.0
360,pursue,2.0,1.0
361,quality,17.0,2.0
362,ratification,1.0,7.0
363,reach,6.0,1.0
364,real,1.0,1.0
365,recommendation,2.0,6.0
366,recommendations,6.0,8.0
367,reduction,11.0,7.0
368,reductions,4.0,8.0
369,reference,1.0,2.0
370,regard,1.0,4.0
371,regulations,16.0,1.0
372,relationship,5.0,1.0
373,report,80.0,23.0
374,reporting,37.0,2.0
375,reports,5.0,13.0
376,represent,5.0,2.0
377,representation,1.0,1.0
378,requests,1.0,37.0
379,requirements,39.0,1.0
380,research,53.0,3.0
381,reservoirs,2.0,2.0
382,resources,16.0,14.0
383,respect,7.0,5.0
384,respective,1.0,1.0
385,respond,3.0,1.0
386,response,25.0,14.0
387,responses,1.0,1.0
388,responsibilities,5.0,6.0
389,results,19.0,6.0
390,review,15.0,18.0
391,reviews,7.0,1.0
392,rights,56.0,5.0
393,risk,40.0,8.0
394,risks,51.0,1.0
395,road,1.0,1.0
396,role,13.0,6.0
397,rules,1.0,5.0
398,scale,2.0,1.0
399,scenarios,4.0,1.0
400,science,14.0,4.0
401,scientific,1.0,15.0
402,scope,3.0,5.0
403,secretary,1.0,1.0
404,sector,7.0,3.0
405,security,58.0,1.0
406,september,2.0,1.0
407,services,31.0,1.0
408,session,2.0,59.0
409,sessions,7.0,10.0
410,share,9.0,3.0
411,situations,2.0,3.0
412,societies,1.0,1.0
413,society,9.0,2.0
414,solutions,6.0,1.0
415,source,13.0,1.0
416,sources,12.0,7.0
417,space,1.0,1.0
418,special,2.0,1.0
419,specific,1.0,1.0
420,stages,3.0,2.0
421,stakeholders,25.0,11.0
422,state,8.0,5.0
423,states,33.0,18.0
424,steps,3.0,2.0
425,stock,4.0,3.0
426,strategies,12.0,12.0
427,strengthen,2.0,1.0
428,submission,1.0,1.0
429,subsidiary,2.0,40.0
430,successes,1.0,1.0
431,support,27.0,66.0
432,sustainable,3.0,1.0
433,synthesis,1.0,6.0
434,system,56.0,2.0
435,systems,17.0,5.0
436,take,1.0,2.0
437,targets,1.0,2.0
438,technological,2.0,15.0
439,technologies,25.0,4.0
440,technology,64.0,44.0
441,technology,1.0,44.0
442,temperature,1.0,8.0
443,term,9.0,2.0
444,terms,9.0,5.0
445,theme,1.0,1.0
446,thousand,5.0,1.0
447,time,15.0,17.0
448,times,7.0,1.0
449,tools,7.0,3.0
450,total,11.0,3.0
451,track,4.0,1.0
452,training,54.0,3.0
453,transfer,1.0,16.0
454,transparency,18.0,27.0
455,transparent,1.0,2.0
456,trust,4.0,1.0
457,types,7.0,1.0
458,understanding,2.0,3.0
459,united,45.0,15.0
460,units,5.0,2.0
461,update,2.0,2.0
462,use,44.0,5.0
463,value,16.0,2.0
464,variety,9.0,2.0
465,verification,5.0,3.0
466,vice,4.0,1.0
467,view,3.0,22.0
468,views,1.0,3.0
469,voluntary,6.0,1.0
470,vote,6.0,3.0
471,vulnerability,1.0,3.0
472,ways,7.0,5.0
473,website,5.0,2.0
474,well,2.0,1.0
475,women,30.0,2.0
476,work,46.0,22.0
477,workforce,40.0,1.0
478,working,1.0,22.0
479,world,53.0,1.0
480,year,32.0,6.0
481,years,32.0,8.0
482,york,3.0,3.0
483,zone,1.0,2.0
