,keyword,Frequency.38,Frequency
267,justice,1,1.0
268,knowledge,22,8.0
269,kyoto,1,8.0
270,lead,2,3.0
271,lessons,1,7.0
272,level,25,9.0
273,levels,12,15.0
274,liability,4,1.0
275,lifestyles,1,1.0
276,limit,4,3.0
277,limitation,1,1.0
278,line,17,2.0
279,lists,2,1.0
280,loss,8,7.0
281,losses,3,1.0
282,maintain,3,1.0
283,maintenance,13,1.0
284,make,3,1.0
285,manage,1,1.0
286,management,165,7.0
287,manner,8,12.0
288,march,7,1.0
289,matter,5,2.0
290,matters,7,7.0
291,may,3,3.0
292,means,8,1.0
293,measurement,4,2.0
294,measures,18,9.0
295,mechanism,5,31.0
296,mechanisms,3,1.0
297,meet,10,1.0
298,meeting,8,75.0
299,meetings,20,11.0
300,member,21,15.0
301,members,32,2.0
302,membership,2,1.0
303,methodology,9,2.0
304,methods,4,1.0
305,mitigation,9,50.0
306,mobilization,1,5.0
307,modification,1,1.0
308,months,4,3.0
309,move,1,1.0
310,nations,11,14.0
311,nature,9,2.0
312,need,2,13.0
313,needs,11,14.0
314,network,29,5.0
315,networks,11,1.0
316,new,19,3.0
317,note,7,1.0
318,november,3,5.0
319,number,43,2.0
320,objectives,5,1.0
321,obligations,6,6.0
322,observation,1,1.0
323,october,2,1.0
324,officers,8,1.0
325,online,1,1.0
326,operation,40,5.0
327,operations,103,1.0
328,opportunities,29,9.0
329,opportunity,7,2.0
330,options,4,4.0
331,order,34,15.0
332,organization,45,11.0
333,organizations,19,15.0
334,outcome,3,1.0
335,outcomes,2,7.0
336,ownership,4,2.0
337,page,29,1.0
338,panel,1,5.0
339,part,35,4.0
340,participants,3,1.0
341,participation,21,9.0
342,participatory,4,1.0
343,parties,18,399.0
344,party,6,44.0
345,patterns,1,1.0
346,payments,4,2.0
347,people,31,4.0
348,peoples,1,5.0
349,performance,113,1.0
350,period,33,9.0
351,periods,5,1.0
352,place,17,1.0
353,places,2,1.0
354,plan,67,1.0
355,planning,11,3.0
356,plans,27,10.0
357,platform,18,5.0
358,point,4,1.0
359,policies,36,19.0
360,policy,41,5.0
361,portal,1,2.0
362,position,10,1.0
363,practice,10,1.0
364,practices,55,20.0
365,preparation,6,3.0
366,preparedness,1,1.0
367,president,1,4.0
368,principle,4,2.0
369,principles,25,1.0
370,procedure,4,1.0
371,procedures,42,25.0
372,proceedings,1,2.0
373,process,70,26.0
374,processes,16,6.0
375,production,188,3.0
376,programme,1,5.0
377,progress,9,18.0
378,project,63,1.0
379,projects,120,2.0
380,promote,5,5.0
381,protection,13,1.0
382,protocol,8,8.0
383,provision,8,11.0
384,provisions,1,15.0
385,purpose,5,2.0
386,purposes,3,1.0
387,pursuant,3,2.0
388,pursue,1,1.0
389,pursuit,3,2.0
390,quality,41,2.0
391,reach,4,1.0
392,receipt,2,1.0
393,recommendations,3,8.0
394,reduction,10,7.0
395,reductions,9,8.0
396,reference,8,2.0
397,regard,5,4.0
398,registration,2,1.0
399,regulations,15,1.0
400,relation,2,2.0
401,relationship,33,1.0
402,relevant,2,2.0
403,removals,1,9.0
404,report,137,23.0
405,reporting,5,2.0
406,reports,5,13.0
407,represent,2,2.0
408,representation,2,1.0
409,request,2,2.0
410,requests,11,37.0
411,requirements,27,1.0
412,research,41,3.0
413,reservoirs,9,2.0
414,resolution,4,1.0
415,resources,32,14.0
416,respect,10,5.0
417,respond,1,1.0
418,response,14,14.0
419,responses,2,1.0
420,responsibilities,3,6.0
421,results,47,6.0
422,review,4,18.0
423,reviews,2,1.0
424,rights,66,5.0
425,risk,39,8.0
426,risks,46,1.0
427,road,6,1.0
428,role,7,6.0
429,rules,14,5.0
430,scale,2,1.0
431,scenarios,7,1.0
432,science,3,4.0
433,scientific,1,15.0
434,scope,9,5.0
435,secretariat,7,14.0
436,secretary,1,1.0
437,sector,12,3.0
438,security,16,1.0
439,september,4,1.0
440,services,67,1.0
441,sessions,2,10.0
442,settlement,3,1.0
443,share,19,3.0
444,situations,4,3.0
445,societies,1,1.0
446,society,37,2.0
447,solutions,4,1.0
448,source,10,1.0
449,sources,18,7.0
450,space,2,1.0
451,special,4,1.0
452,stages,10,2.0
453,stakeholders,39,11.0
454,standing,1,2.0
455,state,46,5.0
456,states,29,18.0
457,steps,1,2.0
458,stock,39,3.0
459,stocks,2,2.0
460,strategies,10,12.0
461,strengthen,1,1.0
462,submission,1,1.0
463,submissions,1,3.0
464,subsidiary,13,40.0
465,suggestions,3,1.0
466,support,46,66.0
467,sustainable,10,1.0
468,system,125,2.0
469,systems,20,5.0
470,take,7,2.0
471,targets,14,2.0
472,technological,2,15.0
473,technologies,28,4.0
474,technology,30,44.0
475,temperature,4,8.0
476,term,11,2.0
477,terms,9,5.0
478,thousand,15,1.0
479,time,26,17.0
480,times,1,1.0
481,tools,6,3.0
482,total,57,3.0
483,towards,2,6.0
484,training,26,3.0
485,transfer,8,16.0
486,transmission,1,1.0
487,transparency,24,27.0
488,transparent,1,2.0
489,types,3,1.0
490,understanding,2,3.0
491,undertakings,2,1.0
492,united,27,15.0
493,units,78,2.0
494,updates,2,1.0
495,use,44,5.0
496,value,41,2.0
497,variety,1,2.0
498,verification,5,3.0
499,view,2,22.0
500,vision,4,2.0
501,voluntary,2,1.0
502,vulnerabilities,2,2.0
503,vulnerability,1,3.0
504,ways,1,5.0
505,weather,1,1.0
506,website,8,2.0
507,well,9,1.0
508,withdrawal,3,3.0
509,women,18,2.0
510,work,37,22.0
511,workforce,23,1.0
512,working,1,22.0
513,world,36,1.0
514,year,108,6.0
515,years,38,8.0
516,york,7,3.0
517,zone,1,2.0
