,keyword,Frequency.1,Frequency
301,share,13.0,1.0
302,source,8.0,3.0
303,sources,9.0,5.0
304,stakeholders,12.0,8.0
305,state,1.0,1.0
306,states,3.0,4.0
307,status,1.0,2.0
308,steps,7.0,2.0
309,strategies,1.0,8.0
310,strengthen,1.0,1.0
311,structure,3.0,2.0
312,studies,1.0,3.0
313,support,15.0,44.0
314,system,13.0,1.0
315,systems,11.0,4.0
316,target,8.0,3.0
317,targets,1.0,3.0
318,technological,1.0,5.0
319,technology,34.0,8.0
320,temperature,3.0,1.0
321,term,2.0,2.0
322,terms,7.0,4.0
323,time,14.0,12.0
324,tools,4.0,5.0
325,towards,5.0,3.0
326,transfer,1.0,2.0
327,transition,10.0,2.0
328,transparency,5.0,12.0
329,transport,7.0,1.0
330,type,1.0,2.0
331,types,6.0,2.0
332,updates,1.0,2.0
333,use,37.0,8.0
334,values,9.0,2.0
335,variety,4.0,1.0
336,vehicle,9.0,1.0
337,view,4.0,10.0
338,views,2.0,7.0
339,visibility,1.0,1.0
340,vulnerability,1.0,2.0
341,water,70.0,1.0
342,way,16.0,1.0
343,ways,9.0,2.0
344,wood,1.0,2.0
345,work,48.0,33.0
346,workforce,38.0,1.0
347,workshops,1.0,5.0
348,world,68.0,1.0
349,year,20.0,10.0
350,years,23.0,3.0
