,keyword,Frequency.22,Frequency
360,scale,5.0,1.0
361,scenarios,17.0,1.0
362,science,9.0,4.0
363,scope,2.0,5.0
364,sector,14.0,3.0
365,security,24.0,1.0
366,september,1.0,1.0
367,serve,1.0,3.0
368,services,25.0,1.0
369,sessions,1.0,10.0
370,share,28.0,3.0
371,situations,1.0,3.0
372,society,15.0,2.0
373,solutions,10.0,1.0
374,source,8.0,1.0
375,sources,12.0,7.0
376,space,2.0,1.0
377,stages,3.0,2.0
378,stakeholders,16.0,11.0
379,state,7.0,5.0
380,states,2.0,18.0
381,steps,8.0,2.0
382,strategies,4.0,12.0
383,strengthen,1.0,1.0
384,submission,1.0,1.0
385,support,36.0,66.0
386,sustainable,5.0,1.0
387,system,20.0,2.0
388,systems,19.0,5.0
389,targets,7.0,2.0
390,technologies,36.0,4.0
391,technology,32.0,44.0
392,temperature,4.0,8.0
393,term,4.0,2.0
394,terms,7.0,5.0
395,theme,3.0,1.0
396,thousand,3.0,1.0
397,threat,1.0,3.0
398,time,14.0,17.0
399,times,5.0,1.0
400,tools,1.0,3.0
401,total,6.0,3.0
402,towards,3.0,6.0
403,track,1.0,1.0
404,training,17.0,3.0
405,transfer,4.0,16.0
406,transition,1.0,1.0
407,transparency,10.0,27.0
408,transparent,1.0,2.0
409,trust,5.0,1.0
410,types,2.0,1.0
411,unfccc,1.0,2.0
412,united,9.0,15.0
413,units,1.0,2.0
414,use,49.0,5.0
415,value,7.0,2.0
416,vice,2.0,1.0
417,view,1.0,22.0
418,views,8.0,3.0
419,vision,2.0,2.0
420,voluntary,4.0,1.0
421,ways,21.0,5.0
422,website,13.0,2.0
423,welcomes,2.0,3.0
424,well,4.0,1.0
425,women,10.0,2.0
426,work,52.0,22.0
427,workforce,2.0,1.0
428,working,12.0,22.0
429,world,72.0,1.0
430,year,30.0,6.0
431,years,37.0,8.0
